country,region,income_level,tax_category,year,quarter,fuel_type,avg_retail_price,avg_crude_price,retail_pct_change,crude_pct_change,impact_level,time_index
Switzerland,Europe,High,High Tax,2023,4,Lpg,3.38375,109.9825,-3.8024164889836545,-3.1503170130327587,Medium Impact,2023-10-01
Switzerland,Europe,High,High Tax,2024,1,Lpg,3.4922857142857144,113.41857142857144,-0.9467983089993024,-0.17728267156185448,Low Impact,2024-01-01
Switzerland,Europe,High,High Tax,2024,2,Lpg,3.742166666666667,121.20666666666666,1.1441956844902983,1.2558825986466515,Low Impact,2024-04-01
Switzerland,Europe,High,High Tax,2024,3,Lpg,3.77775,122.7225,0.13726900939109488,0.22020136029025617,Low Impact,2024-07-01
Switzerland,Europe,High,High Tax,2024,4,Lpg,3.671555555555555,119.14111111111112,-0.5088369012133804,-0.3753565422601288,Low Impact,2024-10-01
Switzerland,Europe,High,Low Tax,2020,2,Petrol,1.976,47.97,-33.45913763167168,-28.942807625649912,High Impact,2020-04-01
Switzerland,Europe,High,Low Tax,2020,3,Petrol,2.942,71.24,21.228520405310224,32.44545101154358,High Impact,2020-07-01
Switzerland,Europe,High,Low Tax,2020,4,Petrol,3.5106666666666664,85.52,16.396962146136225,24.2541650523053,High Impact,2020-10-01
Switzerland,Europe,High,Low Tax,2021,1,Petrol,4.16,100.975,13.583617747440274,13.351575106995014,High Impact,2021-01-01
Switzerland,Europe,High,Low Tax,2021,2,Petrol,4.245,103.76,2.7223230490018104,3.4225838202863192,Medium Impact,2021-04-01
Switzerland,Europe,High,Low Tax,2021,3,Petrol,4.535,110.81,6.30290402396146,7.029480891617218,High Impact,2021-07-01
Switzerland,Europe,High,Low Tax,2022,1,Petrol,4.73,116.035,2.798045607870948,2.7858977765966837,Medium Impact,2022-01-01
Switzerland,Europe,High,Low Tax,2022,2,Petrol,5.324,130,7.07695401865399,7.506874237631542,High Impact,2022-04-01
Switzerland,Europe,High,Low Tax,2022,4,Petrol,4.066,98.77,-15.160030831199132,-16.446594326055703,High Impact,2022-10-01
Switzerland,Europe,High,Low Tax,2023,2,Petrol,4.241,103.09,6.994638915168705,7.043935362450513,High Impact,2023-04-01
Switzerland,Europe,High,Low Tax,2023,3,Petrol,4.401,107.5525,3.824717643242597,4.385698860810183,Medium Impact,2023-07-01
Switzerland,Europe,High,Low Tax,2023,4,Petrol,4.543333333333333,110.19,2.790346907993961,2.3238537434706883,Medium Impact,2023-10-01
Switzerland,Europe,High,Low Tax,2024,1,Petrol,4.690333333333333,114.08666666666666,3.963943994975804,3.73165427833215,Medium Impact,2024-01-01
Switzerland,Europe,High,Low Tax,2024,2,Petrol,5.054,122.15,8.29557977225419,7.698411698764383,High Impact,2024-04-01
Switzerland,Europe,High,Low Tax,2024,3,Petrol,5.0343333333333335,122.26,5.438142809762828,0.8690391067598111,High Impact,2024-07-01
Switzerland,Europe,High,Low Tax,2024,4,Petrol,4.807,116.19,-4.698651863600318,-5.32298478274155,Medium Impact,2024-10-01
Switzerland,Europe,High,Medium Tax,2020,1,Petrol,2.391,57.74,-7.719027402547285,-9.12095695286062,High Impact,2020-01-01
Switzerland,Europe,High,Medium Tax,2020,2,Petrol,2.374,57.35,20.141700404858305,19.55388784657078,High Impact,2020-04-01
Switzerland,Europe,High,Medium Tax,2020,3,Petrol,3.7675191695,71.75,28.05979502039428,0.715889949466599,High Impact,2020-07-01
Switzerland,Europe,High,Medium Tax,2020,4,Petrol,3.6765,89.765,4.7236992024306925,4.963751169317124,Medium Impact,2020-10-01
Switzerland,Europe,High,Medium Tax,2021,1,Petrol,4.088666666666667,99.61666666666666,-1.714743589743593,-1.3452174630684173,Low Impact,2021-01-01
Switzerland,Europe,High,Medium Tax,2021,2,Petrol,4.240666666666667,102.96333333333334,-0.1020808794660377,-0.767797481367258,Low Impact,2021-04-01
Switzerland,Europe,High,Medium Tax,2021,3,Petrol,4.461506389833334,109.31166666666668,-1.6205867732451278,-1.3521643654303177,Low Impact,2021-07-01
Switzerland,Europe,High,Medium Tax,2021,4,Petrol,4.631,112.498,2.023131999265658,1.8788299574365377,Medium Impact,2021-10-01
Switzerland,Europe,High,Medium Tax,2022,1,Petrol,4.923,119.99333333333334,4.08033826638477,3.411327042128102,Medium Impact,2022-01-01
Switzerland,Europe,High,Medium Tax,2022,2,Petrol,5.374,130,0.9391435011269688,0,Low Impact,2022-04-01
Switzerland,Europe,High,Medium Tax,2022,3,Petrol,4.644,113.69,-11.109474924849572,-11.898949978689595,High Impact,2022-07-01
Switzerland,Europe,High,Medium Tax,2022,4,Petrol,4.31525,104.275,6.1301032956222326,5.573554723094067,High Impact,2022-10-01
Switzerland,Europe,High,Medium Tax,2023,1,Petrol,3.942,95.492,-4.785483530086655,-5.316361563154583,Medium Impact,2023-01-01
Switzerland,Europe,High,Medium Tax,2023,2,Petrol,4.2835,104.2025,1.0021221410044905,1.0791541371617006,Low Impact,2023-04-01
Switzerland,Europe,High,Medium Tax,2023,3,Petrol,4.508,108.8,2.431265621449675,1.1598986541456386,Medium Impact,2023-07-01
Switzerland,Europe,High,Medium Tax,2023,4,Petrol,4.683,113.56,3.0741012472487195,3.058353752609134,Medium Impact,2023-10-01
Switzerland,Europe,High,Medium Tax,2024,1,Petrol,4.676,113.62,-0.3055930637481292,-0.4090457546894066,Low Impact,2024-01-01
Switzerland,Europe,High,Medium Tax,2024,2,Petrol,4.863839723166667,119.70333333333332,-3.762569783010164,-2.0030017737754173,Medium Impact,2024-04-01
Switzerland,Europe,High,Medium Tax,2024,3,Petrol,5.030571428571428,122.45285714285714,-0.07472498368347942,0.1577434507256142,Low Impact,2024-07-01
Switzerland,Europe,High,Medium Tax,2024,4,Petrol,4.924333333333333,119.59,2.440884820747511,2.926241500989763,Medium Impact,2024-10-01
Switzerland,Europe,High,High Tax,2020,1,Petrol,2.9696038339,67.509,24.19924023002927,16.91894700381018,High Impact,2020-01-01
Switzerland,Europe,High,High Tax,2020,2,Petrol,2.426821667181818,53.78818181818182,2.2250070421995796,-6.210668146152018,Medium Impact,2020-04-01
Switzerland,Europe,High,High Tax,2020,3,Petrol,3.016115371,68.82666666666667,-19.944259463442123,-4.074332171893145,High Impact,2020-07-01
Switzerland,Europe,High,High Tax,2020,4,Petrol,3.6625,89.08125,-0.3807969536243654,-0.7617111346293137,Low Impact,2020-10-01
Switzerland,Europe,High,High Tax,2021,1,Petrol,4.1325,100.32625,1.0720691341920825,0.7123138698343735,Low Impact,2021-01-01
Switzerland,Europe,High,High Tax,2021,2,Petrol,4.266111111111111,103.53222222222222,0.6000104805324042,0.5525159981438813,Low Impact,2021-04-01
Switzerland,Europe,High,High Tax,2021,3,Petrol,4.539166666666667,110.42333333333332,1.740673890108092,1.0169698263375346,Low Impact,2021-07-01
Switzerland,Europe,High,High Tax,2021,4,Petrol,4.601254792375,112.89,-0.6423063620168429,0.34845063912246965,Low Impact,2021-10-01
Switzerland,Europe,High,High Tax,2022,1,Petrol,4.972125,120.9225,0.9978671541742856,0.7743485749208234,Low Impact,2022-01-01
Switzerland,Europe,High,High Tax,2022,2,Petrol,5.2244038339,129.045,-2.7837023836992816,-0.7346153846153942,Medium Impact,2022-04-01
Switzerland,Europe,High,High Tax,2022,3,Petrol,4.792552425272727,118.2118181818182,3.198803300446314,3.977322703683869,Medium Impact,2022-07-01
Switzerland,Europe,High,High Tax,2022,4,Petrol,4.140125,100.85375,-4.0582816754533235,-3.280987772716375,Medium Impact,2022-10-01
Switzerland,Europe,High,High Tax,2023,1,Petrol,3.96375,96.30625,0.5517503805175021,0.8526892305114728,Low Impact,2023-01-01
Switzerland,Europe,High,High Tax,2023,2,Petrol,4.238875,103.03375,-1.0417882572662522,-1.1216141647273363,Low Impact,2023-04-01
Switzerland,Europe,High,High Tax,2023,3,Petrol,4.42,107.6875,-1.9520851818988485,-1.022518382352939,Low Impact,2023-07-01
Switzerland,Europe,High,High Tax,2023,4,Petrol,4.5115,109.9825,-3.662182361733931,-3.1503170130327587,Medium Impact,2023-10-01
Switzerland,Europe,High,High Tax,2024,1,Petrol,4.666857142857143,113.41857142857144,-0.19552731272149051,-0.17728267156185448,Low Impact,2024-01-01
Switzerland,Europe,High,High Tax,2024,2,Petrol,4.774679446333334,121.20666666666666,-1.8331253065075068,1.2558825986466515,Low Impact,2024-04-01
Switzerland,Europe,High,High Tax,2024,3,Petrol,5.0440000000000005,122.7225,0.26693928551146034,0.22020136029025617,Low Impact,2024-07-01
Switzerland,Europe,High,High Tax,2024,4,Petrol,4.907444444444445,119.14111111111112,-0.342968027256925,-0.3753565422601288,Low Impact,2024-10-01
Taiwan,Asia,High,Low Tax,2020,2,Diesel,1.3565,54.06,-19.247941264014283,-19.968417676231827,High Impact,2020-04-01
Taiwan,Asia,High,Low Tax,2020,4,Diesel,2.175,88.34,24.396288764616155,25.9780386937301,High Impact,2020-10-01
Taiwan,Asia,High,Low Tax,2021,1,Diesel,2.5084999999999997,100.745,14.004735097254535,15.46515816359945,High Impact,2021-01-01
Taiwan,Asia,High,Low Tax,2021,2,Diesel,2.622,104.65,3.805156392491903,4.4452872370154575,Medium Impact,2021-04-01
Taiwan,Asia,High,Low Tax,2021,3,Diesel,2.7361434736666665,110.92666666666666,6.494324802149931,7.342945749293812,High Impact,2021-07-01
Taiwan,Asia,High,Low Tax,2021,4,Diesel,2.7816666666666667,111.92666666666666,1.9298888481739336,2.1147186394030237,Low Impact,2021-10-01
Taiwan,Asia,High,Low Tax,2022,1,Diesel,3.0455,122.695,8.056667849358812,8.014311945066265,High Impact,2022-01-01
Taiwan,Asia,High,Low Tax,2022,2,Diesel,3.138,126.78,5.059635907093533,5.819752519666962,High Impact,2022-04-01
Taiwan,Asia,High,Low Tax,2022,4,Diesel,2.495,100.105,-15.323264890548105,-15.160940386799329,High Impact,2022-10-01
Taiwan,Asia,High,Low Tax,2023,1,Diesel,2.4266666666666667,97.08333333333331,-4.717030521962204,-4.795060130295932,Medium Impact,2023-01-01
Taiwan,Asia,High,Low Tax,2023,2,Diesel,2.61,104.59,7.467867269006002,9.160715084465258,High Impact,2023-04-01
Taiwan,Asia,High,Low Tax,2023,4,Diesel,2.741,111.16,2.1490683229813783,3.340563991323211,Medium Impact,2023-10-01
Taiwan,Asia,High,Low Tax,2024,2,Diesel,3.044,121.24,7.160459057945514,6.608983152193021,High Impact,2024-04-01
Taiwan,Asia,High,Low Tax,2024,4,Diesel,2.89,116.19,-4.9382768625918585,-5.8677527692670335,Medium Impact,2024-10-01
Taiwan,Asia,High,Medium Tax,2020,1,Diesel,1.5993333333333333,64.24000000000001,-1.9716007763816537,-1.8824697392034635,Low Impact,2020-01-01
Taiwan,Asia,High,Medium Tax,2020,2,Diesel,1.3015,51.989999999999995,-4.054552156284568,-3.829078801331867,Medium Impact,2020-04-01
Taiwan,Asia,High,Medium Tax,2020,3,Diesel,1.689,68.5775,12.981371372465626,27.28608550392873,High Impact,2020-07-01
Taiwan,Asia,High,Medium Tax,2020,4,Diesel,2.24275,90.325,3.1149425287356416,2.247000226397991,Medium Impact,2020-10-01
Taiwan,Asia,High,Medium Tax,2021,1,Diesel,2.5189050701666664,100.15666666666668,0.4147925121254414,-0.5839826624977301,Low Impact,2021-01-01
Taiwan,Asia,High,Medium Tax,2021,2,Diesel,2.5920860842,103.284,-1.140881609458425,-1.3053033922599135,Low Impact,2021-04-01
Taiwan,Asia,High,Medium Tax,2021,3,Diesel,2.7565,109.785,0.7439860712440607,-1.0292084860869033,Low Impact,2021-07-01
Taiwan,Asia,High,Medium Tax,2021,4,Diesel,2.688953614,111.56333333333332,-3.3330036908328404,-0.32461730895228696,Medium Impact,2021-10-01
Taiwan,Asia,High,Medium Tax,2022,1,Diesel,2.8811434736666666,118.52666666666669,-5.396700913916714,-3.3973131206107197,High Impact,2022-01-01
Taiwan,Asia,High,Medium Tax,2022,2,Diesel,3.0498101403333333,129.81333333333333,-2.81038431060123,2.3925960982279,Medium Impact,2022-04-01
Taiwan,Asia,High,Medium Tax,2022,3,Diesel,2.8726666666666665,115.92333333333332,-7.2863479220255485,-10.386263882566157,High Impact,2022-07-01
Taiwan,Asia,High,Medium Tax,2022,4,Diesel,2.547,102.76,2.0841683366733483,2.6522151740672304,Medium Impact,2022-10-01
Taiwan,Asia,High,Medium Tax,2023,1,Diesel,2.463476807,95.32333333333332,1.5169013873626405,-1.812875536480692,Low Impact,2023-01-01
Taiwan,Asia,High,Medium Tax,2023,2,Diesel,2.57175,103.5825,-1.465517241379315,-0.9632852089109928,Low Impact,2023-04-01
Taiwan,Asia,High,Medium Tax,2023,3,Diesel,2.6925,108.1025,4.690157958687728,4.794910633141464,Medium Impact,2023-07-01
Taiwan,Asia,High,Medium Tax,2023,4,Diesel,2.776,111.42,1.2769062385990404,0.23389708528246755,Low Impact,2023-10-01
Taiwan,Asia,High,Medium Tax,2024,1,Diesel,2.828333333333333,113.27,3.274990199692409,2.6414752390014105,Medium Impact,2024-01-01
Taiwan,Asia,High,Medium Tax,2024,2,Diesel,2.933,117.975,-3.646517739816038,-2.6930056087099974,Medium Impact,2024-04-01
Taiwan,Asia,High,Medium Tax,2024,3,Diesel,2.977333333333333,119.02666666666669,-0.06410046913530637,-1.6649868089864104,Low Impact,2024-07-01
Taiwan,Asia,High,Medium Tax,2024,4,Diesel,2.929,117.68,1.349480968858121,1.2823823048455194,Low Impact,2024-10-01
Taiwan,Asia,High,High Tax,2020,1,Diesel,1.6798333333333333,67.54833333333333,5.033347228011673,5.149958488999569,High Impact,2020-01-01
Taiwan,Asia,High,High Tax,2020,2,Diesel,1.4949367134444445,53.876666666666665,14.862598036453676,3.628902994165552,High Impact,2020-04-01
Taiwan,Asia,High,High Tax,2020,3,Diesel,1.7484444444444445,70.12333333333333,3.519505295704227,2.254140692403973,Medium Impact,2020-07-01
Taiwan,Asia,High,High Tax,2020,4,Diesel,2.200347203,87.25142857142858,-1.89066088507412,-3.4027915068601304,Low Impact,2020-10-01
Taiwan,Asia,High,High Tax,2021,1,Diesel,2.5258860842,100.196,0.2771447846929708,0.03927180750157919,Low Impact,2021-01-01
Taiwan,Asia,High,High Tax,2021,2,Diesel,2.5692857142857144,103.33857142857144,-0.8796146876936186,0.05283628497291077,Low Impact,2021-04-01
Taiwan,Asia,High,High Tax,2021,3,Diesel,2.729,109.60875,-0.9976419372392474,-0.1605410575215157,Low Impact,2021-07-01
Taiwan,Asia,High,High Tax,2021,4,Diesel,2.8184285714285715,113.59142857142858,4.815068462113368,1.8178869145435304,Medium Impact,2021-10-01
Taiwan,Asia,High,High Tax,2022,1,Diesel,2.986875,119.8075,3.669776507130168,1.0806288317678163,Medium Impact,2022-01-01
Taiwan,Asia,High,High Tax,2022,2,Diesel,3.0984289824444446,129.35888888888888,1.594159632041799,-0.35007532182963846,Low Impact,2022-04-01
Taiwan,Asia,High,High Tax,2022,3,Diesel,2.9465,117.994,2.570201902993737,1.7862380308824806,Medium Impact,2022-07-01
Taiwan,Asia,High,High Tax,2022,4,Diesel,2.5468,101.973,-0.00785237534354055,-0.7658622031919093,Low Impact,2022-10-01
Taiwan,Asia,High,High Tax,2023,1,Diesel,2.4286329172857144,95.81285714285714,-1.414419231196998,0.513540381358692,Low Impact,2023-01-01
Taiwan,Asia,High,High Tax,2023,2,Diesel,2.571875,103.15625,0.00486050354817353,-0.4115077353800072,Low Impact,2023-04-01
Taiwan,Asia,High,High Tax,2023,3,Diesel,2.683333333333333,107.56666666666666,-0.3404518724853024,-0.49567154629479354,Low Impact,2023-07-01
Taiwan,Asia,High,High Tax,2023,4,Diesel,2.7386430421,110.355,-1.3457117399135343,-0.9558427571351624,Low Impact,2023-10-01
Taiwan,Asia,High,High Tax,2024,1,Diesel,2.8406,113.724,0.4337065409546253,0.40081221859274985,Low Impact,2024-01-01
Taiwan,Asia,High,High Tax,2024,2,Diesel,2.9792430421,121.042,1.576646508694184,2.5997033269760603,Low Impact,2024-04-01
Taiwan,Asia,High,High Tax,2024,3,Diesel,3.040130038272727,123.43272727272728,2.1091593687660337,3.701742415756082,Medium Impact,2024-07-01
Taiwan,Asia,High,High Tax,2024,4,Diesel,2.9813636363636364,119.39636363636365,1.7877649833949,1.4585007107100818,Low Impact,2024-10-01
Taiwan,Asia,High,Low Tax,2020,2,Lpg,1.0785,54.06,-20.785897906720525,-19.968417676231827,High Impact,2020-04-01
Taiwan,Asia,High,Low Tax,2020,4,Lpg,1.78,88.34,25.65691426778571,25.9780386937301,High Impact,2020-10-01
Taiwan,Asia,High,Low Tax,2021,1,Lpg,2.0345,100.745,15.775140232501418,15.46515816359945,High Impact,2021-01-01
Taiwan,Asia,High,Low Tax,2021,2,Lpg,2.15,104.65,5.640723270440241,4.4452872370154575,High Impact,2021-04-01
Taiwan,Asia,High,Low Tax,2021,3,Lpg,2.2696666666666667,110.92666666666666,8.745151722564454,7.342945749293812,High Impact,2021-07-01
Taiwan,Asia,High,Low Tax,2021,4,Lpg,2.27,111.92666666666666,3.076399137246008,2.1147186394030237,Medium Impact,2021-10-01
Taiwan,Asia,High,Low Tax,2022,1,Lpg,2.483,122.695,7.923005277864021,8.014311945066265,High Impact,2022-01-01
Taiwan,Asia,High,Low Tax,2022,2,Lpg,2.631,126.78,8.511625509099344,5.819752519666962,High Impact,2022-04-01
Taiwan,Asia,High,Low Tax,2022,4,Lpg,2.0495,100.105,-13.650726774805133,-15.160940386799329,High Impact,2022-10-01
Taiwan,Asia,High,Low Tax,2023,1,Lpg,1.978,97.08333333333331,-4.185235419492348,-4.795060130295932,Medium Impact,2023-01-01
Taiwan,Asia,High,Low Tax,2023,2,Lpg,2.107,104.59,7.35914980346485,9.160715084465258,High Impact,2023-04-01
Taiwan,Asia,High,Low Tax,2023,4,Lpg,2.251,111.16,2.9054706151267244,3.340563991323211,Medium Impact,2023-10-01
Taiwan,Asia,High,Low Tax,2024,2,Lpg,2.455,121.24,6.5168344324887135,6.608983152193021,High Impact,2024-04-01
Taiwan,Asia,High,Low Tax,2024,4,Lpg,2.374,116.19,-4.752525805157381,-5.8677527692670335,Medium Impact,2024-10-01
Taiwan,Asia,High,Medium Tax,2020,1,Lpg,1.315,64.24000000000001,-0.8856227623893083,-1.8824697392034635,Low Impact,2020-01-01
Taiwan,Asia,High,Medium Tax,2020,2,Lpg,1.0405,51.989999999999995,-3.5234121464997714,-3.829078801331867,Medium Impact,2020-04-01
Taiwan,Asia,High,Medium Tax,2020,3,Lpg,1.366,68.5775,24.964423663346217,27.28608550392873,High Impact,2020-07-01
Taiwan,Asia,High,Medium Tax,2020,4,Lpg,1.838,90.325,3.2584269662921375,2.247000226397991,Medium Impact,2020-10-01
Taiwan,Asia,High,Medium Tax,2021,1,Lpg,2.0145,100.15666666666668,-0.9830425165888432,-0.5839826624977301,Low Impact,2021-01-01
Taiwan,Asia,High,Medium Tax,2021,2,Lpg,2.0826,103.284,-3.1348837209302176,-1.3053033922599135,Medium Impact,2021-04-01
Taiwan,Asia,High,Medium Tax,2021,3,Lpg,2.207,109.785,-2.7610515494198946,-1.0292084860869033,Medium Impact,2021-07-01
Taiwan,Asia,High,Medium Tax,2021,4,Lpg,2.259666666666667,111.56333333333332,-0.4552129221732636,-0.32461730895228696,Low Impact,2021-10-01
Taiwan,Asia,High,Medium Tax,2022,1,Lpg,2.3973333333333335,118.52666666666669,-3.450127533897162,-3.3973131206107197,Medium Impact,2022-01-01
Taiwan,Asia,High,Medium Tax,2022,2,Lpg,2.634,129.81333333333333,0.11402508551881849,2.3925960982279,Low Impact,2022-04-01
Taiwan,Asia,High,Medium Tax,2022,3,Lpg,2.333,115.92333333333332,-10.77635660561764,-10.386263882566157,High Impact,2022-07-01
Taiwan,Asia,High,Medium Tax,2022,4,Lpg,2.089,102.76,1.9272993413027504,2.6522151740672304,Low Impact,2022-10-01
Taiwan,Asia,High,Medium Tax,2023,1,Lpg,1.9296666666666664,95.32333333333332,-2.4435456690259523,-1.812875536480692,Medium Impact,2023-01-01
Taiwan,Asia,High,Medium Tax,2023,2,Lpg,2.1252500000000003,103.5825,0.8661604176554389,-0.9632852089109928,Low Impact,2023-04-01
Taiwan,Asia,High,Medium Tax,2023,3,Lpg,2.187,108.1025,5.245428296438883,4.794910633141464,High Impact,2023-07-01
Taiwan,Asia,High,Medium Tax,2023,4,Lpg,2.2865,111.42,1.5770768547312444,0.23389708528246755,Low Impact,2023-10-01
Taiwan,Asia,High,Medium Tax,2024,1,Lpg,2.309,113.27,3.2924756195759097,2.6414752390014105,Medium Impact,2024-01-01
Taiwan,Asia,High,Medium Tax,2024,2,Lpg,2.4105,117.975,-1.8126272912423709,-2.6930056087099974,Low Impact,2024-04-01
Taiwan,Asia,High,Medium Tax,2024,3,Lpg,2.404,119.02666666666669,-1.8414927932710032,-1.6649868089864104,Low Impact,2024-07-01
Taiwan,Asia,High,Medium Tax,2024,4,Lpg,2.383,117.68,0.37910699241785584,1.2823823048455194,Low Impact,2024-10-01
Taiwan,Asia,High,High Tax,2020,1,Lpg,1.3615,67.54833333333333,3.536121673003801,5.149958488999569,Medium Impact,2020-01-01
Taiwan,Asia,High,High Tax,2020,2,Lpg,1.0931111111111111,53.876666666666665,5.056329755993384,3.628902994165552,High Impact,2020-04-01
Taiwan,Asia,High,High Tax,2020,3,Lpg,1.4165555555555556,70.12333333333333,3.700992353993811,2.254140692403973,Medium Impact,2020-07-01
Taiwan,Asia,High,High Tax,2020,4,Lpg,1.7572857142857143,87.25142857142858,-4.391419244520443,-3.4027915068601304,Medium Impact,2020-10-01
Taiwan,Asia,High,High Tax,2021,1,Lpg,2.0352,100.196,1.0275502606105813,0.03927180750157919,Low Impact,2021-01-01
Taiwan,Asia,High,High Tax,2021,2,Lpg,2.087142857142857,103.33857142857144,0.21813392599908576,0.05283628497291077,Low Impact,2021-04-01
Taiwan,Asia,High,High Tax,2021,3,Lpg,2.20225,109.60875,-0.21522428636157823,-0.1605410575215157,Low Impact,2021-07-01
Taiwan,Asia,High,High Tax,2021,4,Lpg,2.3007142857142857,113.59142857142858,1.816534254946988,1.8178869145435304,Low Impact,2021-10-01
Taiwan,Asia,High,High Tax,2022,1,Lpg,2.424625,119.8075,1.1384176863181146,1.0806288317678163,Low Impact,2022-01-01
Taiwan,Asia,High,High Tax,2022,2,Lpg,2.614777777777778,129.35888888888888,-0.7297730532354605,-0.35007532182963846,Low Impact,2022-04-01
Taiwan,Asia,High,High Tax,2022,3,Lpg,2.3735,117.994,1.7359622803257504,1.7862380308824806,Low Impact,2022-07-01
Taiwan,Asia,High,High Tax,2022,4,Lpg,2.0644,101.973,-1.1775969363331715,-0.7658622031919093,Low Impact,2022-10-01
Taiwan,Asia,High,High Tax,2023,1,Lpg,1.9625714285714289,95.81285714285714,1.7052044517928138,0.513540381358692,Low Impact,2023-01-01
Taiwan,Asia,High,High Tax,2023,2,Lpg,2.078,103.15625,-2.223267850841099,-0.4115077353800072,Medium Impact,2023-04-01
Taiwan,Asia,High,High Tax,2023,3,Lpg,2.1874444444444445,107.56666666666666,0.02032210537012764,-0.49567154629479354,Low Impact,2023-07-01
Taiwan,Asia,High,High Tax,2023,4,Lpg,2.2354000000000003,110.355,-2.234856767986001,-0.9558427571351624,Medium Impact,2023-10-01
Taiwan,Asia,High,High Tax,2024,1,Lpg,2.3048,113.724,-0.1818969250757896,0.40081221859274985,Low Impact,2024-01-01
Taiwan,Asia,High,High Tax,2024,2,Lpg,2.4491,121.042,1.6013275254096742,2.5997033269760603,Low Impact,2024-04-01
Taiwan,Asia,High,High Tax,2024,3,Lpg,2.4924545454545455,123.43272727272728,3.679473604598401,3.701742415756082,Medium Impact,2024-07-01
Taiwan,Asia,High,High Tax,2024,4,Lpg,2.4118181818181816,119.39636363636365,1.209323618052104,1.4585007107100818,Low Impact,2024-10-01
Taiwan,Asia,High,Low Tax,2020,2,Petrol,1.4465,54.06,-20.58016105417278,-19.968417676231827,High Impact,2020-04-01
Taiwan,Asia,High,Low Tax,2020,4,Petrol,2.396,88.34,26.944133749337723,25.9780386937301,High Impact,2020-10-01
Taiwan,Asia,High,Low Tax,2021,1,Petrol,2.707,100.745,15.303638797614688,15.46515816359945,High Impact,2021-01-01
Taiwan,Asia,High,Low Tax,2021,2,Petrol,2.815,104.65,2.786041469202591,4.4452872370154575,Medium Impact,2021-04-01
Taiwan,Asia,High,Low Tax,2021,3,Petrol,3.0153333333333334,110.92666666666666,7.76473714575337,7.342945749293812,High Impact,2021-07-01
Taiwan,Asia,High,Low Tax,2021,4,Petrol,3.024,111.92666666666666,2.491103202846979,2.1147186394030237,Medium Impact,2021-10-01
Taiwan,Asia,High,Low Tax,2022,1,Petrol,3.2985,122.695,7.940255247533995,8.014311945066265,High Impact,2022-01-01
Taiwan,Asia,High,Low Tax,2022,2,Petrol,2.87449359,126.78,-10.38034854685532,5.819752519666962,High Impact,2022-04-01
Taiwan,Asia,High,Low Tax,2022,4,Petrol,2.7169999999999996,100.105,-13.774755947896288,-15.160940386799329,High Impact,2022-10-01
Taiwan,Asia,High,Low Tax,2023,1,Petrol,2.623666666666667,97.08333333333331,-5.363057576082831,-4.795060130295932,High Impact,2023-01-01
Taiwan,Asia,High,Low Tax,2023,2,Petrol,2.819,104.59,8.542354235423549,9.160715084465258,High Impact,2023-04-01
Taiwan,Asia,High,Low Tax,2023,4,Petrol,3.006,111.16,3.393717037376742,3.340563991323211,Medium Impact,2023-10-01
Taiwan,Asia,High,Low Tax,2024,2,Petrol,3.255,121.24,6.398649408036047,6.608983152193021,High Impact,2024-04-01
Taiwan,Asia,High,Low Tax,2024,4,Petrol,3.174,116.19,-4.577878597392661,-5.8677527692670335,Medium Impact,2024-10-01
Taiwan,Asia,High,Medium Tax,2020,1,Petrol,1.7396666666666667,64.24000000000001,-14.40221227031354,-1.8824697392034635,High Impact,2020-01-01
Taiwan,Asia,High,Medium Tax,2020,2,Petrol,1.401,51.989999999999995,-3.145523677843061,-3.829078801331867,Medium Impact,2020-04-01
Taiwan,Asia,High,Medium Tax,2020,3,Petrol,1.8415,68.5775,26.68934413698211,27.28608550392873,High Impact,2020-07-01
Taiwan,Asia,High,Medium Tax,2020,4,Petrol,2.4475,90.325,2.1494156928213637,2.247000226397991,Medium Impact,2020-10-01
Taiwan,Asia,High,Medium Tax,2021,1,Petrol,2.6868333333333334,100.15666666666668,-0.7449821450560193,-0.5839826624977301,Low Impact,2021-01-01
Taiwan,Asia,High,Medium Tax,2021,2,Petrol,2.7748,103.284,-1.4280639431616349,-1.3053033922599135,Low Impact,2021-04-01
Taiwan,Asia,High,Medium Tax,2021,3,Petrol,2.929746795,109.785,-2.8383773491045865,-1.0292084860869033,Medium Impact,2021-07-01
Taiwan,Asia,High,Medium Tax,2021,4,Petrol,3.0033333333333334,111.56333333333332,-0.6834215167548482,-0.32461730895228696,Low Impact,2021-10-01
Taiwan,Asia,High,Medium Tax,2022,1,Petrol,3.2066666666666666,118.52666666666669,-2.7840937800010073,-3.3973131206107197,Medium Impact,2022-01-01
Taiwan,Asia,High,Medium Tax,2022,2,Petrol,3.5189999999999997,129.81333333333333,22.421563653582524,2.3925960982279,High Impact,2022-04-01
Taiwan,Asia,High,Medium Tax,2022,3,Petrol,3.1133333333333333,115.92333333333332,-10.747276549659174,-10.386263882566157,High Impact,2022-07-01
Taiwan,Asia,High,Medium Tax,2022,4,Petrol,2.778,102.76,2.245123297754891,2.6522151740672304,Medium Impact,2022-10-01
Taiwan,Asia,High,Medium Tax,2023,1,Petrol,2.5756666666666668,95.32333333333332,-1.8295006987676297,-1.812875536480692,Low Impact,2023-01-01
Taiwan,Asia,High,Medium Tax,2023,2,Petrol,2.81325,103.5825,-0.20397304008513384,-0.9632852089109928,Low Impact,2023-04-01
